@RELATION walk
@ATTRIBUTE mean_x   NUMERIC
@ATTRIBUTE mean_y   NUMERIC
@ATTRIBUTE mean_z   NUMERIC
@ATTRIBUTE stdev_x  NUMERIC
@ATTRIBUTE stdev_y  NUMERIC
@ATTRIBUTE stdev_z  NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE class    {walking,standing}
@DATA
-0.0014868634888741787,0.02613906905411582,0.05579514358922413,0.11324997516749284,0.20855935990081859,0.4657564584788787,6.554991474022367,22.57679485042428,112.444665372805,standing
-0.0024926056507828414,-0.0045294164061731946,0.0021870430570702045,0.10094472839135875,0.0684483802718441,0.17262644161436916,5.210188413552962,2.4046313631457323,15.23019192056311,standing
-0.009977143189563638,-0.007318551819681991,0.004249603892788226,0.11579322614631182,0.0733250239007799,0.1957297296235769,6.902490607867738,2.774845050233051,19.585721203124677,standing
0.08056924382464287,-0.024592655118937837,-0.07073797778292323,0.6039806987701752,0.23219730891553814,0.9924154736016249,189.73266013465326,27.8605235538817,505.839986405071,standing
0.08686953603266696,-0.02443230779144761,-0.07699276343862912,0.6123307620157324,0.26237827435100286,1.0043314204857254,195.46263357935345,35.48407745704667,518.4713761497833,standing
-0.0715219678577448,0.07261095947507236,-0.0012033954341082861,0.42799095739796245,0.33320379779003284,0.4754794036626018,96.22214930872771,59.43310184550504,115.52796040826439,standing
-0.07895052384525009,0.022591477830334154,0.07660394023875856,0.6173179683591876,0.38753837140694686,0.670553836512856,197.9240240745123,77.00635247254021,232.77179054931023,standing
-0.0074278560956638285,-0.05191621911703579,0.07294393039891767,0.4923035958852664,0.24949726584497783,0.5994672839499051,123.87565499616167,33.18917100375789,186.35774182773196,standing
-0.0645075850695517,-0.05776154283344901,-0.07826591819986826,0.5213809101609299,0.2744105137355548,0.5632922017857943,141.03979433653308,40.187112120056405,165.27561507011748,standing
-0.06535085437016688,-0.05756977083285236,-0.07633280179997158,0.5014498247761958,0.25149687600882964,0.481549730576955,130.67855047194544,34.01800738520295,121.47913175745917,standing
0.06393043476650391,-0.041094526668011645,0.014257029672231575,0.41417591873914295,0.567026483581164,0.4517336352710389,89.75039989059431,165.16087108761482,104.38040526945896,standing
0.06477175070268926,-0.042427409675544744,0.013612384701640603,0.4057722049237124,0.5650543432882553,0.4416128640500157,86.28473745031525,164.07699952100745,99.7510740587073,standing
3.8128033673281883E-4,-1.7066900308510558E-4,-0.0012556587740970501,0.041795889198115985,0.019044129499863952,0.04020615469791749,0.8927384686669968,0.18534381524548776,0.8268565810539225,standing
-5.915415763865146E-4,-3.339325244905017E-4,-0.0025984731596037773,0.036310632957911176,0.016594856872403578,0.034217980594663966,0.6739132754014519,0.1407810129251782,0.6017717262778677,standing
0.014970275151625426,-2.75335607208826E-4,0.0013125924337971254,0.1877093962924882,0.17445465442846025,0.12705148833847318,18.119735598981627,15.552030731410595,8.249485356325204,standing
7.114172880814455E-4,0.09974597768128546,0.0653150724342818,0.7783106637009783,0.7028834398088081,0.6223586673820376,309.54744612751966,257.5510825608232,200.1100109000862,standing
-0.015435717536697735,0.10679658677923064,0.05967846414924928,0.7650928284650772,0.6884892429243661,0.6377448279332164,299.244545306648,248.0625322303502,209.65663366949954,standing
-0.0023731501363752,0.0030890884012050313,-8.621325383126311E-4,0.24882835667465145,0.20155909622539708,0.3278232309507756,31.64173010752686,20.76480714076358,54.91656470929064,standing
-5.153907421417882E-4,4.946652260765736E-4,9.544323792723742E-4,0.2794835768951482,0.21603040200020487,0.34127408165286427,39.91489264568802,23.848053057824224,59.515613792768036,standing
-0.06551690676832757,-0.04639622210546468,-0.06299551930084363,0.5086417900730026,0.30583395388925616,0.5015897281765561,134.40185859814392,48.89821818257227,130.59548146706496,standing
-0.06691368404196799,-0.053426909614653864,-0.06435118029077724,0.5352282976065639,0.2986822857117116,0.4992547668148558,148.67827776493598,47.04834663630174,129.4896997330041,standing
0.005071881596005237,-0.006743846353666668,-0.002863268880077887,0.30089229466806733,0.1874777333467285,0.2660173650734143,46.2771550774612,17.983862641307187,36.165234418071556,standing
-3.974726734551719E-4,-1.885312861043156E-5,2.4477485030820927E-4,0.19357878614596896,0.15107766685812588,0.2067029102046249,19.14865432185394,11.663299969289154,21.83306424382863,standing
0.02496865627104113,0.025042746380811953,0.05430186717788516,0.28015045227581514,0.11211278881565812,0.29892406842892666,40.42466309372807,6.74399600249079,47.17044163144817,standing
0.06208786164864477,0.031442684017123496,0.0698291101819631,0.40364017956952947,0.20366052504269186,0.4204087909717165,85.22858673447273,21.70124333203845,92.81252039988743,standing
0.03049126308400147,-0.07401957160454974,-0.05272653502881522,0.7053593419957407,0.5502301284782578,0.613183930448664,254.71476565280122,157.51207753376428,193.55661093642684,standing
0.002192981842462717,-0.08532071908341911,-0.08327568578825707,0.6566113086818918,0.5417792421130343,0.5500964447895996,220.31419015676352,153.71831386503197,158.18235436922396,standing
-5.484855047209883E-4,-3.636409328892226E-5,-0.016222686650539737,0.23794256463316268,0.17788282967605074,0.22413764236671552,28.931269365020192,16.16921653585035,25.806201760664308,standing
-5.428609087234567E-4,7.714776614024284E-6,0.006479328684983352,0.2523784953791711,0.1461848082664417,0.23468467058790185,32.548247304514206,10.9200690942681,28.16578777568095,standing
0.0030525373869056387,-6.773338722325661E-4,0.009416240771063154,0.18739678154526798,0.11776390714318195,0.20169533980350976,17.949840765894386,7.086955524857194,20.833392942521982,standing
0.01417457878603909,0.0019437851450992139,-0.0012957619772242742,0.1443321837512593,0.10371332132603295,0.14341736439823533,10.747909571220047,5.498481983417148,10.511383797528396,standing
0.007825219263644198,0.09745104199147121,0.07521801083245862,0.7672314624301182,0.49690895245259725,0.6728511091983793,300.82849559463705,131.03767035070564,234.24108990802733,standing
-0.00718025457226483,0.09783649597627869,0.07524691957383442,0.7639107469122829,0.49473433914759846,0.6959821473163892,298.22536724629856,129.97426962735221,250.42287197431955,standing
-9.494529939832523E-4,0.0016738147206132857,-0.002403180309972736,0.1499795393324046,0.11926719222756713,0.2644365726890783,11.494825141607821,7.270237313212126,35.73550113961226,standing
3.7476519530641285E-4,-7.641037442904634E-4,7.125337700212466E-4,0.17513681097795045,0.16691363989786814,0.2505896710156819,15.673925117781137,14.236842320521468,32.08859856993019,standing
-0.0015121823428243814,0.0015667231480569876,-1.8123518798921943E-4,0.16053836932563126,0.15225597755307868,0.22523220770916177,13.170953049213654,11.84719882619725,25.92281553330742,standing
-0.038426928694392515,-0.011793911518829383,-0.040662290955464656,1.2139918540505148,0.6268881152212478,0.949186259973072,753.8556832598405,200.8884476325297,461.23433019391354,walking
0.012430688047295378,-0.03351391043241655,-0.01189117013130583,2.1719486331768167,3.4850163024112377,2.8785316164156876,2410.650517362785,6206.843108227373,4234.189917048761,walking
0.0823190438347482,-0.08803934243240077,-0.03916272926018944,2.6596209169168126,4.8619424035916605,4.124036904962184,3618.0706580780825,12083.233765233314,8691.709945387322,walking
-0.002278194515498341,-0.036311063149803036,-0.0625816913381755,2.7524189668233547,4.748936425145212,4.296137432513894,3871.2416536898504,11524.950022479454,9433.428416415496,walking
-0.05338430437752476,0.006501172657124344,0.053115801620580834,2.4627491397021393,3.9469512740254737,3.618883518059906,3100.7422697123284,7960.596487526388,6693.662955384412,walking
-0.03884431211020555,0.08490845525138747,0.09015864514976159,2.1238765657901686,2.668927953152475,2.7839824361141825,2305.8177485488095,3643.6343864054893,3964.6970761698,walking
0.008634681166769125,0.11962679691243765,0.07220335086450419,1.5384433362913117,1.5747624269075786,1.9998594635201605,1209.4770099303898,1274.544006429357,2046.3819753522514,walking
0.028522525391610012,0.03115102234333615,0.030306367928460115,0.5553218913282696,0.8308067749346449,1.21179190402561,157.99993756788922,353.209425239536,750.8429048160388,walking
-1.546648233859356E-4,-0.016685353651669607,-0.002542845393376995,0.45818877643130684,0.8897080777022291,1.4866884868039676,107.27779617479094,404.64015818866955,1129.4373082465795,walking
-0.0026715356119912026,-0.018936674185413723,-0.0025422529713712847,0.388536433654263,0.8445906812742362,1.5185794776440382,77.14450049792457,364.6969790416382,1178.4120439716423,walking
0.004262087098589185,0.0034929227962031194,-0.007025982727261193,0.3904892939678508,0.7922895708212178,1.4017855842529268,77.927545805349,320.7725790813321,1004.1417177659107,walking
-0.009857403439231865,-0.005125129590262864,-0.025641195469355556,0.47867187416229856,0.816584116584113,1.4100975117285077,117.13352617339054,340.75316422285755,1016.3962463132822,walking
-0.06455626604528043,-0.02454549028999826,-0.05876313141740007,1.0977126404303883,0.747314800953556,1.2342247023499149,617.8749898115758,285.69144971100343,780.1797147945201,walking
-0.04415527566145969,-0.03357768351097491,-0.045450778769701626,1.4228273836573304,0.593805218387822,0.9673448931983366,1035.48593768791,180.75822964847598,479.2290646896907,walking
0.06081300625548873,0.032219452031112296,0.0614657497530018,1.3038197624820023,0.6167077192893082,1.0256241974864448,870.5658817484073,194.8793216985135,539.4578078310842,walking
-0.004701874268246987,-0.017846478505963836,0.021965924416253262,1.0097635456930705,0.780265928581827,1.182118031642329,521.0383748079128,311.26749412426454,714.319994754794,walking
-0.001487529635002764,-0.09354079261675866,-0.063306489269918,1.7157945856226788,1.883249383316952,2.191713371699212,1504.3601246117566,1816.8069690195225,2456.6953827139373,walking
0.08076660045935578,-0.056212686546783554,-0.07303146352480137,2.133388373552465,2.8032691001734973,2.9253396590673035,2329.077682480783,4017.218169579563,4375.670594254286,walking
0.01897177640195763,-0.03070237891027293,0.008243429828889818,2.1063529401201793,3.119043324337595,3.0399819238342434,2267.349587257855,4971.71100306571,4722.436232206387,walking
-0.022082057039342455,0.11695854823810678,0.10329940368758009,1.9798639317252364,2.5049781377785005,2.5263107516895023,2003.2987271713228,3213.4856081794,3266.791145808832,walking
-0.036242589148320854,0.1291789749667716,0.06953386823859471,1.2314318460801472,1.2868276298255525,1.6845611158678306,775.5653890144254,854.7217035565446,1452.563783153062,walking
-0.06974253190786218,-0.04662140032873307,-0.04374903083434127,1.1642988234350662,0.7750339820227066,1.2690333579120805,695.1977630064549,308.05915119510416,823.9176906270924,walking
-0.03913138705756706,-0.033282721753021785,-0.07480815432973914,1.5220642528120856,0.5933096220747518,0.9339361007360106,1184.6072782427357,180.44749586580517,448.5782082683906,walking
0.06589738012588364,0.053844065289683045,0.06072498014663527,1.2788109381553017,0.6964960541091697,1.1002864266196097,837.8909812740377,249.37393286597006,620.520054613781,walking
0.04692416354810207,0.05910666847976186,0.09933652032055504,0.7704813130250024,0.7104954959497649,1.2088038496132234,304.47814393913364,259.74348953835784,751.7289327010398,standing
-0.003213205988919393,0.008328138883942971,0.037957604665256134,0.23597045151548912,0.42893374478629764,0.788429823365542,28.458815830760827,94.05141568318096,318.3863098691883,standing
-0.07281206116342309,-0.04988232752887469,-0.07226958930240052,0.5653849347284292,0.29297683917734824,0.4826211282757882,166.06074085797462,45.13588611745791,121.69785290856116,standing
-0.07246869949890754,-0.04794171420751123,-0.0749218966392613,0.5768826292815438,0.2943523029841336,0.4893182370942472,172.74638998344366,45.45150007313533,125.22392907035827,standing
0.0015311719668752366,-0.005198989205874274,-0.001710425027854734,0.23813841220710028,0.10749570788609066,0.18784859377422805,28.979960998960173,5.918611304565639,18.033203011023183,standing
9.287026747137844E-4,-0.011630388725539764,0.005597095821008558,0.274821370552594,0.1324649705589504,0.262185255247775,38.594629093232285,9.035757027525257,35.14274589402744,standing
0.0596275636441285,-0.052044650982611386,0.012456797480640845,0.39631724481230934,0.45710615871582144,0.5531665633327276,82.08180874092228,108.1582532079635,156.44199707273114,standing
0.0601653976354079,-0.04518437115576073,0.007032784606821079,0.3823830506418405,0.46036215579560613,0.5154781682829972,76.57015951786468,109.34323693089686,135.80708970031213,standing
-9.433112868908213E-4,7.379333006888688E-4,-0.0013288365277091387,0.15541327416940712,0.1090180370021055,0.08776899692834654,12.342784633822417,6.0734792595307185,3.937339868880827,standing
-7.336481836047206E-4,2.708364534197617E-4,-0.0013911995057616778,0.08645295662925774,0.08353745088589815,0.07913096812656936,3.819547684484032,3.5660539693834234,3.200724812872386,standing
1.488499549543298E-4,-9.397688047869554E-4,-2.590881877592471E-4,0.07939001169391885,0.07494468815899204,0.07309979927058383,3.220728835934901,2.870589091428111,2.730604082751998,standing
-6.660840345665898E-4,-1.0423061953298738E-5,-8.620515157328747E-4,0.043506056673389054,0.032321974543240053,0.03465522604113236,0.9674361882598632,0.5338468852328343,0.6140836615942464,standing
