@RELATION walk
@ATTRIBUTE mean_x   NUMERIC
@ATTRIBUTE mean_y   NUMERIC
@ATTRIBUTE mean_z   NUMERIC
@ATTRIBUTE stdev_x  NUMERIC
@ATTRIBUTE stdev_y  NUMERIC
@ATTRIBUTE stdev_z  NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE correlation_x_y NUMERIC
@ATTRIBUTE correlation_x_z NUMERIC
@ATTRIBUTE correlation_y_z NUMERIC
@ATTRIBUTE class    {walking,standing}
@DATA
-0.0034926753012036477,0.053172709241149745,0.11121958977814732,0.15644443501040767,0.29116393313889954,0.6451809293874288,6.2442125055345175,22.34178944409227,109.31256814004031,-0.20969543148792555,0.8175284304606578,-0.23645667864781356,standing
0.0022714876552375773,0.00681852191138783,-0.004379568822165896,0.12367801133895111,0.08025431276031811,0.23049020773037449,3.90186474661221,1.6542944664512536,13.551972883701211,-0.3786494454831612,-0.3092999527734308,-0.13238867011877134,standing
5.189483234552898E-4,-8.945711329178428E-4,3.706974003009636E-4,0.034906599511036425,0.03034446297064452,0.11082687530868533,0.3107789684878713,0.23500540633212214,3.1320972327651866,0.0611007462903814,-0.06682072431613191,-0.08211747777281153,standing
9.913987897113407E-4,-0.002730483101756483,-0.002016501784856424,0.07480356305224607,0.04443120622781707,0.128620081648292,1.4271227416738206,0.5053122998690565,4.219537945358173,-0.22756210168422464,-0.036944362234560386,-0.16788891937358022,standing
-0.005504159625020964,-0.008164261679428575,0.004003388713839439,0.1385025479645519,0.09187720350530214,0.21777837038363157,4.899409445065114,2.16962595681362,12.09809468779803,-0.3248577483486109,-0.31057527446897104,-0.013077204538514785,standing
-0.004841127214661442,-0.010155831685710978,0.0077370293469912485,0.12370016218794688,0.08938007305450098,0.2365677189182752,3.9079409292111076,2.063547426913619,14.286217412237766,-0.30911961547661987,-0.27338478460905075,0.05876451624971383,standing
-0.014450126754106302,-0.006472841959935402,0.0044958190717369825,0.08743909443364752,0.048284016214585314,0.1712978388164267,2.0030811628026606,0.6052190934194422,7.487626515326738,-0.009904254632157985,-0.020057334568198904,-0.09191502162390623,standing
0.04654023156815578,0.0057635970192067235,9.97051798587039E-4,0.32194610524947304,0.1676865481384254,0.37734320160834983,26.985064392283697,7.178792575731594,36.30916690175621,-0.5951529949084579,0.06077732712743673,-0.15942219380494768,standing
0.17558861440339202,-0.04271246827794022,-0.14597177463758373,0.839786972114034,0.3241173207717491,1.390299126493919,187.7295789718516,27.255304460462458,498.35235988974495,-0.0850402943122069,0.02107487955010205,0.21524554091410733,standing
0.11282615508996174,-0.06371131528220604,-0.13393643728188204,0.8031930442449163,0.3064123400073498,1.3613644210675893,167.76417567820187,24.980710851655992,477.1872132952486,0.04775871673262305,0.02073803514072338,0.2353911236624555,standing
-0.0018495423380576526,-0.006152147304954999,-0.008013752239674495,0.17413290935764744,0.17953189321743354,0.2807732731432363,7.733054607502703,8.228772996584423,20.119016260038947,0.17696601688032082,0.27158394424931537,-0.08663738169184254,standing
-0.10832708901951248,0.14573022156530435,0.05075082082705289,0.489954781066589,0.4138112649277323,0.48292329500651743,64.21829841310547,49.10288771441105,60.1291670878305,-0.37367981170010006,0.3974391743660318,-0.47277941117199207,standing
-0.1411943933774316,0.15137406625509958,0.00560696137145794,0.5718409054102055,0.4216601978159729,0.6116544456208488,88.4890947012255,51.20432884892091,95.40894414822603,-0.1895794851640054,0.32322541667492916,-0.09687836174225775,standing
-0.0441411844419396,0.013503969391045458,-0.06671239359906864,0.3601432022844445,0.1728847736138429,0.44816649072026576,33.57309887465002,7.668415402079455,52.35690599383968,0.46539380722565127,0.07076832612860069,0.5177869388869102,standing
-0.016706654313068395,-0.10619111059443101,0.14760091910605921,0.6548865389678045,0.2997726348842218,0.718892455299098,109.43492937328791,25.802023623619764,137.36284640108576,0.2979143997061823,-0.17749897619431687,-0.016301259899299654,standing
-0.008213486615746493,-0.10844087787691552,0.15096659927417894,0.6706933270840885,0.3284953704890067,0.8117384659604195,114.72380255252786,30.527260692988364,173.8589049742239,0.18448814375108114,-0.2648399351223287,-0.05680564438348124,standing
0.001850942121740722,0.0023586723603592065,-0.0017130583082238598,0.23796398285940656,0.17018701554467194,0.43833080970141863,14.44072562287452,7.387147380138335,48.99489542664734,-0.5030586526212688,-0.4685269289024332,-0.15172094413872486,standing
-0.18016008823804888,-0.09437310121984943,-0.1592610593364607,0.6159272877456853,0.32198235498688027,0.6391362749359162,105.04759835923707,28.71653066720498,110.65947613980359,0.5329336036673793,0.4580577716921558,0.16542392560847902,standing
-0.13086611226084427,-0.11788175802725698,-0.15481877809151284,0.6922960611236376,0.3386394975270228,0.6572214030107593,126.59906871365912,32.79996473991826,116.28071964347089,0.3855087189419542,0.3718183921308716,0.1727034903088128,standing
0.05109373514860398,-0.01607062454823941,0.006433980559789005,0.31971983201409226,0.14888854141779098,0.22311727215964122,26.734602462183073,5.718904263389759,12.704833272765672,-0.47324372339541837,-0.36521164204250195,0.09327343604884812,standing
1.6440352051050322E-4,0.002742216361552441,0.002153174491569712,0.12648296543426138,0.06905858806010282,0.14276300472239967,4.079481758286868,1.2180426452848536,5.198412113988957,-0.5629818543537749,-0.37743904635316844,0.25523352873167277,standing
-0.0026934687978080333,-0.02205742217518896,0.02128955102131552,0.45326681319509377,0.5829719304162267,0.5957998829987866,52.39181222791551,86.78790091906353,90.63529336381738,-0.06866265471598712,-0.21540406438660048,-0.3048853701352081,standing
0.12769646601249737,-0.08493126969757585,0.02636088485289341,0.5653264992755225,0.7972900630328484,0.6230982036830065,85.67091813230783,163.94282844233106,99.18199315547064,0.05809618594268599,-0.05679360805369508,-0.2087684326825043,standing
0.13319943764596182,-0.06370219496816351,0.005840754022309813,0.3453189781602424,0.5478256499297627,0.20216489998577486,34.94950024123204,77.5676406226499,10.430748218828464,0.21279626450643893,0.4033017709904061,0.19177925915077715,standing
0.001847035392881076,7.645034648615982E-5,8.638845503877886E-4,0.04902764181656217,0.022938073704591805,0.04723283384942335,0.6138193180078403,0.13417107867751066,0.5690809032372438,0.0396059227391866,0.27130236704565536,0.21806697129647235,standing
4.502562951535621E-4,-5.504184986595412E-4,-0.0020157483640821016,0.026313328678725992,0.017231044710001156,0.032264429064378465,0.17661167193665875,0.07578932785256375,0.26649350244245834,-0.0998371336293947,0.13465336777573186,0.12477160982981551,standing
-0.001084474719415454,-4.177883526563647E-4,-0.0033752020985818947,0.03305480136536159,0.01415987876712647,0.031614053004511575,0.27891915065916084,0.05117273656797802,0.2577756778166836,-0.19311433921824397,0.00282837115926899,0.4625218585052676,standing
-9.491556859637397E-4,-2.810337885743308E-4,-0.0026213020195906826,0.04283834888718067,0.01831663938902138,0.03951637483486294,0.4681872840300002,0.08557253489692182,0.39995272283794076,-0.1034812472165758,0.1403903590503062,0.33857703222302327,standing
-9.86084333575839E-5,-2.500766963246387E-4,-0.0018217442206256685,0.03935716968815028,0.01874412499211058,0.03668340694228614,0.3949941247422946,0.08960827635720102,0.34399604846118753,-0.034831054690111364,0.20616461818705345,0.14435372754527692,standing
0.008283382198759324,-7.141401823802987E-4,-0.004839135921913215,0.048221617090751755,0.025543456956450536,0.035012966879812986,0.6105230021725915,0.1665099483151639,0.31860131421686744,-0.06169826291449619,0.18545842503438498,-0.019741484765537956,standing
0.03003915873660841,-3.005945180930161E-4,0.00444692908821993,0.2619215539161577,0.24624552806645159,0.1760172324698188,17.72474147423939,15.462422455053549,7.905489307864051,-0.396733995248644,-0.41196184650946027,0.13520798676343682,standing
-0.08489854301123563,0.14782198947101202,0.09668505634915049,1.0439702264216508,0.9620009550805112,0.7931248324525115,279.7630148089832,241.58263176805247,162.80007299350768,-0.27835795914147965,0.2651856281995591,-0.056997494419427114,standing
-0.02861632416044574,0.1997925498806636,0.12618321578034356,1.0693833073265597,0.9535689246418962,0.8589287385867046,291.82270465328145,242.08866010577094,192.2045215922233,-0.23124045609849184,0.2631235388641505,-0.06610944727326952,standing
0.07979340045652833,0.05382101276415811,0.03788917969138291,0.3363258345816066,0.2471063255144188,0.3956095561260127,30.47429069643114,16.312247270085365,40.27677585309396,0.24659426134527687,0.015731005971120163,-0.04574487505337743,standing
-0.0022551109129501346,0.013800623677797798,-0.006826287481845151,0.17058766659908775,0.15243275698886774,0.26152031329551095,7.42184065336781,5.9738721245803825,17.452112077277427,0.33463130232090393,-0.6204740274410102,-0.41221344417969974,standing
-0.008114193161356219,0.009253664094331506,7.225310740119032E-4,0.33005819626695965,0.2773230575373578,0.43397336477721554,27.796150368813667,19.633481308264276,48.0250183857901,-0.08961907260020101,-0.10300148569770826,-0.4503058073505987,standing
-0.002491189359800243,-0.007622446875387668,0.005102022405219949,0.3081780788472543,0.2407183773291368,0.3832666035187406,24.219889454159265,14.790935016183303,37.46445263201349,-0.26734398311415114,0.09759744164818668,-0.3964001875888857,standing
0.0038471918840038105,0.002651461772662211,-0.007558321862574338,0.12503919397661514,0.0704547759666588,0.1689272801743459,3.9906630343924574,1.2675879852907483,7.2914134534318515,-0.4166725646310705,-0.33507587572620834,-0.022336252528586283,standing
0.0014604078755166797,0.008611777327540785,-0.003193157646675133,0.24808645865623816,0.1882648571144616,0.2940491550163141,15.695003191529034,9.05711804164104,22.05116116075485,-0.34532997921246916,-0.3746325798096365,-0.1169027693103946,standing
2.0682353876901385E-4,-0.005279752849059956,-0.008813515705917055,0.2652821856844499,0.21064599300453105,0.31156440869307056,17.94554365123729,11.321928466338255,24.773342678016256,-0.3583273357982254,-0.14814789994172992,-0.1573122689089392,standing
-0.13249422141217176,-0.1014042215384704,-0.12279788095501229,0.6692484735015668,0.3819901405544219,0.6407226756153085,118.70685540661559,39.841100140931516,108.544320306311,0.35016525595227826,0.001281767474943674,-0.1467106411055604,standing
-0.13032420911815232,-0.09291746148908932,-0.11918757703889125,0.7090775684641668,0.39977771239776644,0.6616516172364437,132.55971078272086,42.96488151943943,115.27128366208149,0.3271678051028548,-0.04262413604619254,-0.17088840182299125,standing
-0.0013331466717641182,-0.005449597690837386,-0.005904479626542169,0.3428311616389335,0.16802945327639063,0.2865375075848619,29.97142235832113,7.207246495370457,20.945379426693986,-0.18902862114970734,-0.1398907842221472,-0.27511238141013983,standing
-0.006416073319105437,-0.005534872258797925,0.0031305208963821295,0.22707869039019557,0.07758313341749527,0.19511705272235447,13.15954506066829,1.5427238722694372,9.710528228317001,-0.5150384351953357,-0.20610666336778669,-0.07160514628202472,standing
0.011476909863774443,-0.008038095016495946,1.7794186638638455E-4,0.25261000350749824,0.20541756361162128,0.24430651661603808,16.305732719140344,10.776616145936831,15.21985499137778,-0.03032410984239247,-0.23895527563145222,-0.023711781226440874,standing
0.0010737754849058287,-0.001214630553817456,-0.0018920834968257601,0.26817898459536904,0.2098102045969367,0.27459812902018027,18.3398869499546,11.225559781827045,19.228970252522338,-0.06701862948556088,-0.25699408696083353,-0.0019013780602880712,standing
-0.012271855210684914,0.008000388759275095,3.1160783423003346E-4,0.1048690762575555,0.0584203238525941,0.16104054287959824,2.8429216027136945,0.8866838233523872,6.613209252450972,-0.5827760714051999,-0.5185229744631222,0.1350164213762802,standing
