@RELATION walk
@ATTRIBUTE mean_x   NUMERIC
@ATTRIBUTE stdev_x  NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE mean_y   NUMERIC
@ATTRIBUTE stdev_y  NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE mean_z   NUMERIC
@ATTRIBUTE stdev_z  NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE class    {walking,standing}
@DATA
-0.0034926753012036477,0.15644443501040767,6.2442125055345175,0.053172709241149745,0.29116393313889954,22.34178944409227,0.053172709241149745,0.29116393313889954,109.31256814004031,standing
0.0022714876552375773,0.12367801133895111,3.90186474661221,0.00681852191138783,0.08025431276031811,1.6542944664512536,0.00681852191138783,0.08025431276031811,13.551972883701211,standing
5.189483234552898E-4,0.034906599511036425,0.3107789684878713,-8.945711329178428E-4,0.03034446297064452,0.23500540633212214,-8.945711329178428E-4,0.03034446297064452,3.1320972327651866,standing
9.913987897113407E-4,0.07480356305224607,1.4271227416738206,-0.002730483101756483,0.04443120622781707,0.5053122998690565,-0.002730483101756483,0.04443120622781707,4.219537945358173,standing
-0.005504159625020964,0.1385025479645519,4.899409445065114,-0.008164261679428575,0.09187720350530214,2.16962595681362,-0.008164261679428575,0.09187720350530214,12.09809468779803,standing
-0.004841127214661442,0.12370016218794688,3.9079409292111076,-0.010155831685710978,0.08938007305450098,2.063547426913619,-0.010155831685710978,0.08938007305450098,14.286217412237766,standing
-0.014450126754106302,0.08743909443364752,2.0030811628026606,-0.006472841959935402,0.048284016214585314,0.6052190934194422,-0.006472841959935402,0.048284016214585314,7.487626515326738,standing
0.04654023156815578,0.32194610524947304,26.985064392283697,0.0057635970192067235,0.1676865481384254,7.178792575731594,0.0057635970192067235,0.1676865481384254,36.30916690175621,standing
0.17558861440339202,0.839786972114034,187.7295789718516,-0.04271246827794022,0.3241173207717491,27.255304460462458,-0.04271246827794022,0.3241173207717491,498.35235988974495,standing
0.11282615508996174,0.8031930442449163,167.76417567820187,-0.06371131528220604,0.3064123400073498,24.980710851655992,-0.06371131528220604,0.3064123400073498,477.1872132952486,standing
-0.0018495423380576526,0.17413290935764744,7.733054607502703,-0.006152147304954999,0.17953189321743354,8.228772996584423,-0.006152147304954999,0.17953189321743354,20.119016260038947,standing
-0.10832708901951248,0.489954781066589,64.21829841310547,0.14573022156530435,0.4138112649277323,49.10288771441105,0.14573022156530435,0.4138112649277323,60.1291670878305,standing
-0.1411943933774316,0.5718409054102055,88.4890947012255,0.15137406625509958,0.4216601978159729,51.20432884892091,0.15137406625509958,0.4216601978159729,95.40894414822603,standing
-0.0441411844419396,0.3601432022844445,33.57309887465002,0.013503969391045458,0.1728847736138429,7.668415402079455,0.013503969391045458,0.1728847736138429,52.35690599383968,standing
-0.016706654313068395,0.6548865389678045,109.43492937328791,-0.10619111059443101,0.2997726348842218,25.802023623619764,-0.10619111059443101,0.2997726348842218,137.36284640108576,standing
-0.008213486615746493,0.6706933270840885,114.72380255252786,-0.10844087787691552,0.3284953704890067,30.527260692988364,-0.10844087787691552,0.3284953704890067,173.8589049742239,standing
0.001850942121740722,0.23796398285940656,14.44072562287452,0.0023586723603592065,0.17018701554467194,7.387147380138335,0.0023586723603592065,0.17018701554467194,48.99489542664734,standing
-0.18016008823804888,0.6159272877456853,105.04759835923707,-0.09437310121984943,0.32198235498688027,28.71653066720498,-0.09437310121984943,0.32198235498688027,110.65947613980359,standing
-0.13086611226084427,0.6922960611236376,126.59906871365912,-0.11788175802725698,0.3386394975270228,32.79996473991826,-0.11788175802725698,0.3386394975270228,116.28071964347089,standing
0.05109373514860398,0.31971983201409226,26.734602462183073,-0.01607062454823941,0.14888854141779098,5.718904263389759,-0.01607062454823941,0.14888854141779098,12.704833272765672,standing
1.6440352051050322E-4,0.12648296543426138,4.079481758286868,0.002742216361552441,0.06905858806010282,1.2180426452848536,0.002742216361552441,0.06905858806010282,5.198412113988957,standing
-0.0026934687978080333,0.45326681319509377,52.39181222791551,-0.02205742217518896,0.5829719304162267,86.78790091906353,-0.02205742217518896,0.5829719304162267,90.63529336381738,standing
0.12769646601249737,0.5653264992755225,85.67091813230783,-0.08493126969757585,0.7972900630328484,163.94282844233106,-0.08493126969757585,0.7972900630328484,99.18199315547064,standing
0.13319943764596182,0.3453189781602424,34.94950024123204,-0.06370219496816351,0.5478256499297627,77.5676406226499,-0.06370219496816351,0.5478256499297627,10.430748218828464,standing
0.001847035392881076,0.04902764181656217,0.6138193180078403,7.645034648615982E-5,0.022938073704591805,0.13417107867751066,7.645034648615982E-5,0.022938073704591805,0.5690809032372438,standing
4.502562951535621E-4,0.026313328678725992,0.17661167193665875,-5.504184986595412E-4,0.017231044710001156,0.07578932785256375,-5.504184986595412E-4,0.017231044710001156,0.26649350244245834,standing
-0.001084474719415454,0.03305480136536159,0.27891915065916084,-4.177883526563647E-4,0.01415987876712647,0.05117273656797802,-4.177883526563647E-4,0.01415987876712647,0.2577756778166836,standing
-9.491556859637397E-4,0.04283834888718067,0.4681872840300002,-2.810337885743308E-4,0.01831663938902138,0.08557253489692182,-2.810337885743308E-4,0.01831663938902138,0.39995272283794076,standing
-9.86084333575839E-5,0.03935716968815028,0.3949941247422946,-2.500766963246387E-4,0.01874412499211058,0.08960827635720102,-2.500766963246387E-4,0.01874412499211058,0.34399604846118753,standing
0.008283382198759324,0.048221617090751755,0.6105230021725915,-7.141401823802987E-4,0.025543456956450536,0.1665099483151639,-7.141401823802987E-4,0.025543456956450536,0.31860131421686744,standing
0.03003915873660841,0.2619215539161577,17.72474147423939,-3.005945180930161E-4,0.24624552806645159,15.462422455053549,-3.005945180930161E-4,0.24624552806645159,7.905489307864051,standing
-0.08489854301123563,1.0439702264216508,279.7630148089832,0.14782198947101202,0.9620009550805112,241.58263176805247,0.14782198947101202,0.9620009550805112,162.80007299350768,standing
-0.02861632416044574,1.0693833073265597,291.82270465328145,0.1997925498806636,0.9535689246418962,242.08866010577094,0.1997925498806636,0.9535689246418962,192.2045215922233,standing
0.07979340045652833,0.3363258345816066,30.47429069643114,0.05382101276415811,0.2471063255144188,16.312247270085365,0.05382101276415811,0.2471063255144188,40.27677585309396,standing
-0.0022551109129501346,0.17058766659908775,7.42184065336781,0.013800623677797798,0.15243275698886774,5.9738721245803825,0.013800623677797798,0.15243275698886774,17.452112077277427,standing
-0.008114193161356219,0.33005819626695965,27.796150368813667,0.009253664094331506,0.2773230575373578,19.633481308264276,0.009253664094331506,0.2773230575373578,48.0250183857901,standing
-0.002491189359800243,0.3081780788472543,24.219889454159265,-0.007622446875387668,0.2407183773291368,14.790935016183303,-0.007622446875387668,0.2407183773291368,37.46445263201349,standing
0.0038471918840038105,0.12503919397661514,3.9906630343924574,0.002651461772662211,0.0704547759666588,1.2675879852907483,0.002651461772662211,0.0704547759666588,7.2914134534318515,standing
0.0014604078755166797,0.24808645865623816,15.695003191529034,0.008611777327540785,0.1882648571144616,9.05711804164104,0.008611777327540785,0.1882648571144616,22.05116116075485,standing
2.0682353876901385E-4,0.2652821856844499,17.94554365123729,-0.005279752849059956,0.21064599300453105,11.321928466338255,-0.005279752849059956,0.21064599300453105,24.773342678016256,standing
-0.13249422141217176,0.6692484735015668,118.70685540661559,-0.1014042215384704,0.3819901405544219,39.841100140931516,-0.1014042215384704,0.3819901405544219,108.544320306311,standing
-0.13032420911815232,0.7090775684641668,132.55971078272086,-0.09291746148908932,0.39977771239776644,42.96488151943943,-0.09291746148908932,0.39977771239776644,115.27128366208149,standing
-0.0013331466717641182,0.3428311616389335,29.97142235832113,-0.005449597690837386,0.16802945327639063,7.207246495370457,-0.005449597690837386,0.16802945327639063,20.945379426693986,standing
-0.006416073319105437,0.22707869039019557,13.15954506066829,-0.005534872258797925,0.07758313341749527,1.5427238722694372,-0.005534872258797925,0.07758313341749527,9.710528228317001,standing
0.011476909863774443,0.25261000350749824,16.305732719140344,-0.008038095016495946,0.20541756361162128,10.776616145936831,-0.008038095016495946,0.20541756361162128,15.21985499137778,standing
0.0010737754849058287,0.26817898459536904,18.3398869499546,-0.001214630553817456,0.2098102045969367,11.225559781827045,-0.001214630553817456,0.2098102045969367,19.228970252522338,standing
-0.012271855210684914,0.1048690762575555,2.8429216027136945,0.008000388759275095,0.0584203238525941,0.8866838233523872,0.008000388759275095,0.0584203238525941,6.613209252450972,standing
-4.303865466453551E-4,0.0565113108866437,0.8143971253627208,-9.775459711234742E-4,0.03668983786121353,0.34351140419011494,-9.775459711234742E-4,0.03668983786121353,1.6249810837221765,standing
0.06220916775276792,0.3788063112585635,37.58174149101456,0.042085104002348814,0.14557386439291264,5.857312179138438,0.042085104002348814,0.14557386439291264,40.557232378997455,standing
0.12481923655719923,0.5564280202149069,82.93953563304065,0.06991336931062728,0.2767227546138253,20.778045222212434,0.06991336931062728,0.2767227546138253,84.33046536106173,standing
0.06196655554452182,0.42777968774440706,47.64684524345862,0.020800264031898236,0.24839226173611942,15.843931152900142,0.020800264031898236,0.24839226173611942,52.25528802089037,standing
-0.10196669315819373,0.8441058547611969,184.35293184822982,-0.11788748162761618,0.6244105144284178,102.97931441590666,-0.11788748162761618,0.6244105144284178,144.75020406650694,standing
-9.840293765189057E-4,0.9011271210643231,207.06792040934403,-0.16883940724099794,0.7259082736546408,141.66814638086456,-0.16883940724099794,0.7259082736546408,141.30132291553772,standing
0.09781511891786474,0.2947094217404589,24.59703518912446,-0.05663918207088205,0.38941934434519526,39.4913407844003,-0.05663918207088205,0.38941934434519526,4.443320749876243,standing
0.005369993061444697,0.2278534747621129,13.246269747420962,-0.001802030925840345,0.21737593866712612,12.050167484167813,-0.001802030925840345,0.21737593866712612,16.88103145368726,standing
-0.0019186341896511045,0.27317953165610953,19.030841787773497,-7.325611375584317E-4,0.23104676923678782,13.612702822893162,-7.325611375584317E-4,0.23104676923678782,19.557867629915943,standing
-0.006466964070886679,0.2479270392500471,15.684999617599413,0.0017293027392624926,0.12708316694449517,4.119049051682621,0.0017293027392624926,0.12708316694449517,8.925170306977186,standing
8.346261552130785E-4,0.20320322397863397,10.529523639813972,-0.001262975138765551,0.10142784796286668,2.6237484744939876,-0.001262975138765551,0.10142784796286668,7.0141390137599,standing
0.005381242253439701,0.2571017537043948,16.86324768691495,-0.001713873186034484,0.1633025350486237,6.801020042585537,-0.001713873186034484,0.1633025350486237,19.24061746870391,standing
0.009697216171227627,0.258226111606328,17.027658018784297,-6.07788502761537E-4,0.1641920889457243,6.874650296609186,-6.07788502761537E-4,0.1641920889457243,19.744296541345538,standing
7.23832520371526E-4,0.06527345050763605,1.0865930789795637,3.592054415693457E-4,0.033484116864690244,0.28593548227170956,3.592054415693457E-4,0.033484116864690244,1.5927754738181865,standing
-0.00550551490337419,0.040816466112698326,0.432585433765835,5.297243580731081E-4,0.016115602182178872,0.06629855721329071,5.297243580731081E-4,0.016115602182178872,0.39035811353175554,standing
0.02762532505170669,0.19266905380177457,9.661316492240543,0.0035283648486290654,0.14292956534077408,5.212546501145465,0.0035283648486290654,0.14292956534077408,8.918608323710268,standing
0.0038368095775883765,0.4672215299318068,55.66923790169387,2.430494472274653E-4,0.33085799831116847,27.91410395954735,2.430494472274653E-4,0.33085799831116847,31.268854181795174,standing
-0.011974886524418313,1.0684980648833,291.16717910239885,0.19137371913431378,0.6757694390245426,125.82512384956092,0.19137371913431378,0.6757694390245426,225.32248158431852,standing
0.01174264226849191,0.9896495371193841,249.78388236150252,0.19449377447230307,0.6172944217514128,106.85228684395166,0.19449377447230307,0.6172944217514128,223.2417801215853,standing
-0.0023856226201113668,0.1663534059707634,7.058188143901904,0.004299272818243823,0.1274856999073346,4.14914577779208,0.004299272818243823,0.1274856999073346,25.100390390002577,standing
-0.00646048662044468,0.12541740561338752,4.021713935019689,3.0408488765466986E-4,0.10571543581983524,2.84984078120776,3.0408488765466986E-4,0.10571543581983524,9.647134000256933,standing
4.867166321448585E-4,0.13190276206175378,4.436636997705994,-9.51643377017253E-4,0.11062850207843407,3.1210915354200783,-9.51643377017253E-4,0.11062850207843407,10.635110749609892,standing
0.012605567591794271,0.12580300659855134,4.076409585238661,0.00971977150718699,0.0836069117440138,1.8066648345865812,0.00971977150718699,0.0836069117440138,8.437391457779892,standing
2.6281375846796463E-4,0.20992314595436096,11.237288120075231,-5.765641115637097E-4,0.20878420874101233,11.11575078510147,-5.765641115637097E-4,0.20878420874101233,21.453487820320472,standing
-0.003642942912826836,0.20400315741576058,10.615805884542848,-0.004133479932270406,0.20097375986389865,10.303939227252915,-0.004133479932270406,0.20097375986389865,20.13353723349978,standing
-0.0032871784441167273,0.08701811193833872,1.9336649291384904,0.0037100104076776804,0.05342850864642626,0.731448041095839,0.0037100104076776804,0.05342850864642626,4.4693277129870905,standing
-0.0021989297959971532,0.1172645874477125,3.5077386194823896,2.369458389476445E-4,0.0653192160829112,1.0879973700625747,2.369458389476445E-4,0.0653192160829112,8.272898143773261,standing
-0.07356667894466831,1.715599171535811,751.9220183307064,-0.027297833445336497,0.8855401268207304,200.1569995914348,-0.027297833445336497,0.8855401268207304,456.76500248092907,walking
6.952439192065831E-4,2.6786768947428685,1829.7041498806868,-0.14151592348690897,3.530985235342259,3184.43031640198,-0.14151592348690897,3.530985235342259,2138.312100119933,walking
0.09842805503925914,2.5485469524350117,1658.728499032095,-0.039729987419496404,4.853251192405574,6006.686108635962,-0.039729987419496404,4.853251192405574,3777.424914567859,walking
4.080691416182093E-4,2.1614666761345185,1191.3442815994313,-0.00907664959378525,4.683207592346251,5592.791595722825,-0.00907664959378525,4.683207592346251,4382.188214316941,walking
0.06621003263023728,2.771153871889337,1959.3421590460064,-0.1363486974453052,4.87964494407882,6076.547656597413,-0.1363486974453052,4.87964494407882,4914.285030819504,walking
-0.03199817854064783,3.177248924956339,2574.464350597801,-0.05817035454352141,4.954920808280138,6261.432505441337,-0.05817035454352141,4.954920808280138,4613.585623030161,walking
-0.07076642166123401,2.737264611218592,1911.899494643861,0.0637265711456991,4.6219267395876384,5448.402365882108,0.0637265711456991,4.6219267395876384,4519.143385596049,walking
0.028513427280538732,2.267240565560052,1311.0049764179073,0.05901918787342092,4.130241737184084,4350.910401653788,0.05901918787342092,4.130241737184084,3852.5957516395515,walking
-0.036002187093815564,2.15889492315728,1188.8427750684796,-0.050724225831450656,3.13833691888432,2512.194121644315,-0.050724225831450656,3.13833691888432,2174.5195697884114,walking
0.036385058126057135,2.0529465362881396,1075.0592289670951,-0.05945382845284039,2.4965781069236015,1590.2949701881455,-0.05945382845284039,2.4965781069236015,1714.0535066091122,walking
-0.04168643712659556,2.092498372727381,1116.974973480341,0.22054113633422595,2.0948010680041618,1131.4402647611967,0.22054113633422595,2.0948010680041618,1790.1775063814096,walking
-0.05174200940425945,1.6334365072789627,681.0546522420049,0.2847183262992854,1.342289473227261,480.19648111851455,0.2847183262992854,1.342289473227261,1076.5688635774745,walking
0.05895579946013378,0.5993860753249263,92.5020364500578,0.018712457490649183,0.7488922583191465,143.1037416681667,0.018712457490649183,0.7488922583191465,256.204468970854,walking
0.018491192206989953,0.342472228455527,29.995775544584596,-0.03638174343791439,0.702318867309103,126.11805640290638,-0.03638174343791439,0.702318867309103,256.73920409323006,walking
-0.001910748676913774,0.5068045470490363,65.49790111783236,0.043589587196023155,0.9066622049285823,210.10568357137154,0.043589587196023155,0.9066622049285823,494.6384358451889,walking
0.005146460185707637,0.5310394680765081,71.91752417644555,-0.019152491565016177,0.9839498144825819,246.97400093306516,-0.019152491565016177,0.9839498144825819,685.9944604008041,walking
0.0016014190301418632,0.40477172716683607,41.77989505695908,-0.0769602944993624,0.8700196426977193,194.53447461730042,-0.0769602944993624,0.8700196426977193,634.7988724013991,walking
-0.01845048333322877,0.3745944584202618,35.869004717007044,0.002711149019614636,0.8280494855471351,174.84669906551932,0.002711149019614636,0.8280494855471351,535.2961597749207,walking
-0.006944490254124264,0.3723389747974702,35.36460544096575,0.039086946128535104,0.8159473991811674,170.1625044243404,0.039086946128535104,0.8159473991811674,543.6131715702494,walking
0.0271486571038945,0.3846772668627532,37.922717601586015,0.027380848152958402,0.7541772205562938,145.23166237800194,0.027380848152958402,0.7541772205562938,496.682507319475,walking
0.015468664451302613,0.4082563823063056,42.56294036438357,-0.03210110053612888,0.7678497392046669,150.61007465699387,-0.03210110053612888,0.7678497392046669,460.5285461956663,walking
