@RELATION walk
@ATTRIBUTE mean_x   NUMERIC
@ATTRIBUTE mean_y   NUMERIC
@ATTRIBUTE mean_z   NUMERIC
@ATTRIBUTE stdev_x  NUMERIC
@ATTRIBUTE stdev_y  NUMERIC
@ATTRIBUTE stdev_z  NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE class    {walking,standing}
@DATA
-0.007147572208354962,0.0559223273300466,0.11431535161424305,0.9500222505221485,0.8212193886877034,1.983295145138248,230.1613589780777,172.77291802460098,1006.3776142472424,walking
-0.010959277031588282,-0.0027746311218043423,0.015873767529442577,0.9308097910363398,0.7986318813495454,1.7709863639173076,220.9644981805068,162.64425572245145,799.844644784037,walking
0.020097630150305926,-0.23188722716931273,-0.15091148639708513,1.824135389362781,1.7903492150723899,2.225438855806278,848.6082314478969,831.1298811849467,1268.7376305797566,walking
0.07027226518120934,-0.1894071871785603,-0.2461758061690181,2.892297633251931,3.71562472628468,3.407538786821329,2134.4375047862072,3529.680133311475,2976.400995892407,walking
0.019772270963646366,0.009836982298667949,0.008848755436804866,3.272983692845281,4.487240226377476,4.330917373411643,2731.767756006905,5134.5326087036665,4783.015595227339,walking
-0.05698160392555035,0.21294793104982107,0.20737136015507562,2.8003861834176083,3.4135072507833293,4.263488536053386,2000.5827151660424,2982.8768828059774,4646.229034289181,walking
-0.03851379743730445,0.205042755802606,0.11362785175709414,1.6908347701868458,1.6419562165113126,2.9400091027316186,729.4048941423854,698.2480434367634,2207.4369385628247,walking
0.021438000926281082,-0.2310111587972284,-0.11025655958443616,2.5286491391005073,2.726609250768434,2.4556334467414036,1630.6046040100377,1909.4332274310302,1540.7966505989816,walking
0.04172627897865482,-0.18664599885422095,-0.13239420927087273,3.209308899376696,4.13421214058907,3.6491767003334115,2626.8599380462106,4367.3042585609,3400.1923265373557,walking
0.009343567986869857,0.0028754263461526625,-0.0032329166355985484,2.863448425285174,4.383102937155626,4.186471425928863,2090.8532548676385,4898.957912841723,4469.2711406783055,walking
-0.15891982765223817,0.052346648942515825,0.019903746719330036,2.5734065290207333,4.005533918504883,4.008280853246904,1695.1828076946497,4091.998486878555,4097.011843357137,walking
-0.05571691991574532,0.2136233640189394,0.1639726680682666,2.0033373868069715,2.7176568211165515,2.931033667816432,1024.201694813755,1895.0254873907622,2197.5774634613317,walking
0.09482254411531894,0.17473363181629242,0.14160599635391027,1.2885611523293312,0.9680224376237011,1.5436440389051305,425.7011866468962,246.7683487089028,612.7567924061404,walking
-0.13488614165315255,-0.09037264329165715,-0.14762220208639745,1.2468438773488402,1.0579360156035504,1.7158837913680463,401.08574532276384,287.49410329514876,756.3644148217973,walking
-0.06964931329118032,-0.18694104448654023,-0.15547942566437709,2.6228236700651317,1.943924258651705,2.6778525575685177,1755.4388839562907,972.551008713633,1834.7665576815084,walking
0.0036444614005645207,-0.08071066786391752,-0.051447008665970004,2.6983189375032546,2.071527201546923,2.3367528075709907,1856.6392977819394,1095.9299996691548,1393.0830687845585,walking
-0.05158271384700176,0.011053980476056836,-0.02240127125603874,1.819985928872886,1.4978067109998663,1.0590359670860656,845.3300979804665,572.1046413606389,286.125545933585,walking
0.05909032616384012,0.04326311481454566,0.004358115641962651,1.7992543608988385,1.3426637458013395,1.0818940487593818,826.4095117408563,460.17936770225344,298.4810191009659,walking
0.02860573042038345,0.018346324391173972,0.026253898777974252,1.779746540183968,1.2908825131265054,0.9569267453756423,807.9214072407857,425.0124704178089,233.68219538734868,walking
0.09279237365025692,0.10275497450876549,0.16270313378205142,1.7644613659020738,1.2564809606369831,1.670487443143709,796.1018661986188,405.2828208383187,718.3616272077878,walking
0.12065748023184417,0.11472457034147066,0.12545341518810146,1.2958960329827311,1.0305341726006716,1.8620927770866569,431.9602709657879,274.1795757511762,888.2133963738518,walking
-0.001214567115126967,0.05948294069400653,0.07984556705710874,0.4982184197818504,0.7217878869807229,1.3655547219832527,63.29688406588974,133.75511159678842,477.1407037084841,standing
-0.010844067584228609,0.05466993792586359,0.10537468624403767,0.2883740979691048,0.5223445842139436,0.8974096710497433,21.235807210024717,70.34031882857906,208.20532908413438,standing
1.8239787223828664E-4,9.907204966983594E-4,0.017526907512802874,0.03095128497822552,0.052270067895496534,0.14254980552468574,0.2442939375197015,0.6969520703772143,5.26035527571943,standing
-0.03206937881386984,-0.0011157960558714018,-0.013958752215287213,0.16451675494609136,0.10568720614774176,0.2529369573848991,7.165051412509959,2.848614033760005,16.364042396270648,standing
-0.14490542072776136,-0.09610124428498991,-0.14918028759767044,0.7803827972503571,0.4046903483427197,0.6439427670132898,160.6696948371051,44.12671588384637,111.43610133430417,standing
-0.111968164387439,-0.09773872368884189,-0.13337863527751634,0.7864204812855833,0.395891394368148,0.6327548504822303,160.91601789138085,42.411680690093924,106.65077295545572,standing
-5.887964899361361E-4,8.733664304047223E-4,-1.8372468188973477E-4,0.19719079252855637,0.06916768736913,0.22595404300247096,9.91556195821474,1.2201583577223665,13.019092176254702,standing
3.534582978896127E-4,-0.00212334271032099,-0.0013636185726930213,0.1428061515507777,0.04646248881130042,0.1531274953575756,5.200399197578352,0.5516387285397176,5.979723628430143,standing
0.0063380697823797955,-0.015099699415797566,-1.7374970842313282E-4,0.2631450148957493,0.130476754686834,0.16460715078144655,17.66783501935644,4.399535032116657,6.909363820912479,standing
-9.262405146842462E-4,-0.004251254795039451,-0.005076980576017759,0.31960119816090904,0.15617576403589645,0.246722287509134,26.047175723703333,6.224298395247071,15.528929811536605,standing
-0.0017366728605192894,0.004246672991106818,-0.004832600197529703,0.22946994407969498,0.09908131952137744,0.25355406678145986,13.428168189516176,2.507979272177129,16.399843149576707,standing
0.003416896281253824,-0.013291060770820573,0.011168687582103171,0.3343213222858425,0.2544338336920994,0.4960042854182955,28.504529212543765,16.553049798332964,62.76709737716569,standing
0.11684581109981078,-0.10486326912792653,0.023194744364878773,0.5150860137295857,0.6334692005809227,0.7541346206952656,71.1501219469807,105.14227729590392,145.16107868198932,standing
0.11757159914129635,-0.095265000854024,0.017750306302668942,0.42584019003987955,0.5885966347926981,0.5882930975671379,49.780374917274585,90.66703723402458,88.33329478821325,standing
8.498732919074319E-4,0.001170081655366895,0.003639765850881732,0.21471549256119316,0.14846343674047333,0.1148723386702016,11.756384305038697,5.62090545975864,3.3682832800831988,standing
-0.003186072572082184,8.769782202072819E-4,-0.0025372628874551903,0.20718326231867726,0.13979312731508015,0.11350758991880039,10.948449238136785,4.983437090599694,3.2870611590972914,standing
-0.0014255903836414045,-2.1674289522086057E-4,-9.127742551008327E-4,0.1245186199179727,0.06492741867237536,0.06795605713861859,3.954266380933667,1.0749822985773236,1.1778098421171765,standing
0.0032976132905035167,-0.00140157846671779,-0.0015993223750093268,0.0914308462811907,0.09722161353829087,0.0834485834789042,2.13448172005607,2.410773637524927,1.77638965658925,standing
0.0012659036494020448,-5.110160698232336E-4,0.0036496593014309704,0.1073000615058033,0.11124018529617559,0.09736462907826825,2.9363025588677374,3.155533451485965,2.420777027197172,standing
